Entry,Make,Model,Body,Fit_age_a,Fit_age_b,Fit_age_c,Fit_age_R2,Fit_miles_a,Fit_miles_b,Fit_miles_c,Fit_miles_R2,Fit_age_cw_R2
147,Nissan,Armada,Sport Utility,42391.22714382711,0.15481331785773494,2593.5145153944136,0.9519414847730555,46620.14336845636,1.0119091706632562e-05,7.853185480414387e-06,0.9004642212548891,
148,Cadillac,Escalade ESV,,74062.64775717603,0.18354846448278925,3983.9740079189223,0.8565848219502341,83415.45880560564,2.2983095270543204e-05,9368.367832801821,0.9069477209710359,0.7604236072606101
149,Porsche,Macan,,142769.7853628608,0.7713706862474718,30456.64684247284,0.687278050546518,27384.565162733063,6.575777359195483e-05,33013.283439977065,0.9076735986791794,
150,Chevrolet,Traverse,Sport Utility,33106.08130562664,0.2996634423385119,8299.389434473635,0.9466913071118133,44108.26181165233,3.628444613811804e-05,9989.697367262022,0.9002945427277189,0.7638196199226385
151,Ford,Flex,Sport Utility,44211.52081947414,0.1561561264259793,1.1808449231381538e-08,0.7176804937250842,28421.34003705729,1.960674217796397e-05,6587.613572673072,0.9521817472667876,
152,Nissan,Titan,Truck,36779.081252933844,0.07663220206509228,2.882744411059833e-13,0.7000431667605898,36069.14319513079,8.4132246910285e-06,1.0621075131866595e-05,0.7311347910722429,
153,Mercedes-Benz,GLA 250,Sport Utility,34011.857029931016,0.108507329624979,3.468599326083297e-14,0.7195069940943621,26216.57040187598,1.4644162697582068e-05,7226.893359208547,0.8276843805691537,-2.3759585905976124
154,Land Rover,Discovery Sport,Sport Utility,25503.996833660138,0.6846194620403311,23570.71774882457,0.8200317680404098,23057.767886625472,0.0003275064543512855,27015.316901575807,0.7748243448410724,0.7935279920003833
155,INFINITI,QX60,Sport Utility,32408.377526877517,0.0874602649074499,5.495899692765547e-08,0.5817615606171715,105000.00012124452,0.0004417827216274334,25207.02961649809,0.022512121627764614,
156,Lexus,RX 450h,Sport Utility,60711.14257844981,0.1651261660637749,2316.0115940279156,0.9709431388963831,43021.3625062556,2.0281262619554952e-05,11153.99587697634,0.9308954682083361,
157,Subaru,Impreza WRX,Sedan,30652.3780962072,0.07054739948402908,1.0226177313096738e-12,0.41201292248854693,105000.0,0.0015,16127.200000000064,0.0,
158,Lexus,CT 200h,Sedan,23020.027427315425,0.10664593677684321,4617.225974616403,0.7018262993156417,10000.00000005337,0.0015,15481.69771655983,-0.7404149240689895,
159,FIAT,500,Hatchback,10000.000000000002,0.5290006568129743,9098.84829875246,-0.009468618489692826,68431.74435158109,0.002995405941824383,9816.800423785355,-3.064215547965432e-14,
160,Audi,S4,Sedan,50095.631046233764,0.1390025489345439,1767.5327995626956,0.8890655892395319,105000.0,0.0014975261683758392,21001.432583481313,1.4051204644260906e-11,
161,GMC,Terrain,Sport Utility,25654.04458069055,0.09041293856188952,4.015105170703751e-09,0.7295103811934398,19246.219193031728,1.4654833416381892e-05,7007.232900988029,0.7174306259424398,-2.5109309069314514
162,Audi,A5,Convertible,41311.904697907274,0.22153492062227156,6388.791368957068,0.9263939039369101,36142.859950655606,1.1459140786865234e-05,2.3391692743692807e-09,0.5687972201878417,
163,MAZDA,MX-5 Miata,Convertible,23891.23198577041,0.11071796845716544,3900.6588838482867,0.9117707614980184,20811.17120643915,1.9092243235963542e-05,4536.171917596042,0.8569903538026903,
164,Cadillac,XT5,Sport Utility,19409.213023508502,0.9999999999999999,26149.55680058729,0.028421590742750413,23947.002626970127,8.956401828350836e-05,26963.785244430765,0.7332819414423706,
165,Nissan,Leaf,Hatchback,29682.831726939152,0.18524131469112964,6.584752042603881e-12,0.693951621200324,105000.0,0.0015,7359.965518736504,5.773159728050814e-15,
166,Ford,Taurus,Sedan,22436.53393379449,0.12414278645238262,1.846753622285679e-12,0.9259648229578745,105000.0,0.0011268586688799145,11491.689655169534,3.4371883117501056e-10,
167,Lincoln,MKC,Sport Utility,38306.075053659355,0.15007852177780073,7.269138042691713e-10,0.5772475503515847,21983.2524946065,5.7770743796082164e-05,17882.447892016695,0.7972193488536271,
168,Jaguar,F-PACE,Sport Utility,54720.6622904412,0.10122190985907138,1.226902656344315e-06,0.40190995352888903,25480.542682952713,0.00012390384663204385,33642.560386237856,0.6514315651448035,0.13639287805090095
169,Lexus,LS 460,Sedan,59601.67059314625,0.12561706603745793,2.1045321712220732e-16,0.8804950468380033,105000.0,0.0015,18072.500021837488,0.0,
170,Mercedes-Benz,SL 500,Convertible,77653.10944927242,0.10967863672506603,1.1235924284848152e-08,0.2287500050925222,105000.0,0.0015,12551.39285970421,4.363176486776865e-14,
171,Chevrolet,Avalanche,Truck,38748.74139301706,0.09347661603998325,2.8935119227969464e-11,0.637282841466628,105000.0,0.0015,13652.321428715359,0.0,
172,Cadillac,SRX,Sport Utility,42504.00275371816,0.177145705876387,2538.7923378241303,0.8827482694252601,105000.0,0.0015,15633.2962962966,2.7977620220553945e-14,
173,Audi,S5,Convertible,59503.76155307857,0.21244694156333435,8603.547924626042,0.914396127401686,43723.077926341655,2.06175692486625e-05,10335.149587097423,0.7937379838765473,
174,Toyota,Yaris,Hatchback,15424.291825382563,0.1356421495965313,2700.29703054776,0.9160160717502422,13382.865256306093,1.619225017611466e-05,4267.750958921315,0.901559426488622,0.43864334870373856
175,Mercedes-Benz,GL 450,Sport Utility,70922.82830069137,0.1977318592164293,3630.688471117627,0.8646014316099492,105000.0,0.0015,18788.26923473428,0.0,
176,HUMMER,H2,Sport Utility,199999.99999999997,0.1832025230630996,7143.4611903726245,0.048872186320220834,10000.00001682525,0.0015,21968.15245262763,-0.056256641695885845,
177,Toyota,Venza,Sport Utility,10000.000000000002,0.9999999999999999,11303.631516499514,-0.0720619837539318,10000.000000008444,0.0015,10268.951146994928,-0.6489481802955472,
178,Ford,Transit Connect,Van,31340.06245124061,0.1042224309341777,3.5061376672660587e-09,0.5568244551630712,16444.14586925671,0.0029999999999999996,14819.67950891659,0.662829862909647,-0.6680011283637701
179,INFINITI,G35,Sedan,21382.7430294895,0.07269608594178738,6.83419223985096e-10,0.0437429713027927,105000.0,0.0015,7658.800000521273,0.0,
180,Ford,E-350 and Econoline 350,Van,35189.22659122671,0.1661256778425379,6001.773426152962,0.24358901512690145,10000.000000000002,0.0029999999999999996,14220.038093358695,-7.565015235089234e-05,
181,BMW,M5,Sedan,86309.80356757213,0.3090274834469727,23399.149801881507,0.8985182173052749,78953.49108838322,0.0015,30431.860418283228,0.7871494475184609,0.5220728620846706
182,Mercedes-Benz,C 250,Sedan,199999.99999999997,0.6936626711753509,10773.958014246027,0.43118300469364745,105000.0,0.0015,12188.280006241628,7.4495964952348e-14,
183,Kia,Sorento,Sport Utility,29294.996922928505,0.1251879485093977,4.74988771383654e-08,0.6112613180850346,27631.451913717196,9.85842425571283e-06,4.6486169866808216e-11,0.8523018670822379,
184,Lexus,RX 330,Sport Utility,199999.9999999591,0.5170838595229007,8017.087418164115,-0.02815202244344195,10000.00002779162,0.0015,7911.792462065539,-2.5738529937700156,
185,Lexus,GX 460,Sport Utility,44661.72758342344,0.17081061251447044,10651.634796999,0.7290653179154418,38213.80376181649,2.471013043012678e-05,19837.066702774,0.9013096407023103,
186,Acura,TSX,Wagon,47416.30790567216,0.19638341153809102,3441.141308033438,0.7307138518210288,105000.0,0.0015,11344.739130434782,1.887379141862766e-15,
187,Mercedes-Benz,CLS 550,Sedan,199999.9999999984,0.5336017027137445,15895.399266887234,0.8962026650816546,73197.7728839881,0.0015,26117.228187886303,0.8014203143718851,
188,Toyota,C-HR,Sport Utility,23880.58803362827,0.11514042578853645,8.037939874463526e-09,0.45549834224160146,11408.708330440204,2.4467378867237324e-05,11599.181120839132,0.6932949076445705,-0.5863740624014859
189,Mercedes-Benz,GLK 350,Sport Utility,51393.128584335966,0.24554594165043508,6801.4591589689035,0.7066583925160247,105000.0,0.0015,14512.869565229657,0.0,
190,Chevrolet,Volt,Hatchback,19895.30649133255,0.175365447571664,6084.361865495456,0.6507875125502987,105000.0,0.0015,12441.869568577711,1.7330581414398694e-13,
191,Mercedes-Benz,SL 550,Convertible,109347.27935237836,0.1619250386774471,1729.497502125376,0.7942300207300432,105000.0,0.001499963548237929,30127.13043458769,2.063904602778166e-13,
192,Jaguar,F-TYPE,Coupe,79540.86967519423,0.10732165696836225,1.89645233653773e-08,0.34971408573167007,47283.091241246475,9.514709854002098e-05,35248.236633145294,0.8680321327937331,-0.8868906776120502
193,Audi,Q3,Sport Utility,20134.056904540736,0.7312797657388749,19893.60111358833,0.9598113616062132,18581.141680958062,0.00021145812378695815,22043.087500347832,0.9641038464115586,0.6434772541173787
194,Audi,A8,Sedan,56050.095304743794,0.13858007256371047,3380.0470953587087,0.8578855649925188,105000.0,0.0015,25429.43478260851,-2.220446049250313e-16,
195,Lexus,IS 200t,Sedan,75398.59255604759,0.9996343973446606,20392.005578656393,0.28764208793712054,11249.403141360695,7.883362758647894e-05,21258.720727308468,0.38260162252352925,
196,BMW,M4,Coupe,68741.12286993604,0.5426325594482774,36622.4227936888,0.3170245876568285,71337.04644001061,0.00034101316855340277,43361.85655748649,0.6566948926493119,0.2073590875116499
197,Dodge,Journey,Sport Utility,28111.184612974794,0.394790078563896,7340.8945157250255,0.7158121134332118,17990.676946336574,2.1107154012052873e-05,5980.373664096103,0.8329359376211622,
198,MINI,Cooper Clubman,Wagon,36358.861776081234,0.24439564181018456,4272.946541993512,0.9156699892191338,28385.042498253817,4.1574713332850916e-05,7646.683584676533,0.8424157108916391,0.7371723721098108
199,Hyundai,Accent,Sedan,13428.68151844529,0.10913127763904167,1261.2588614653116,0.858237931642361,152178.02010146095,0.0005677717945786209,9569.683038880616,0.10923701175673595,
200,Lexus,IS 350,Sedan,46355.06632930304,0.1407841910723046,2116.8061779749573,0.9436278309858142,36637.07371977335,1.3180030917495144e-05,4099.644894407143,0.9420152741454073,
201,Lexus,SC 430,Convertible,43540.68047977007,0.08120071945304468,4.879625543250071e-07,0.3346085126264874,105000.0,0.0015,12263.095243301963,0.0,
202,Jeep,Liberty,Sport Utility,199999.99999999994,0.5449921894288571,6338.188351484875,0.39055826803236027,105000.0,0.0015,7695.57142902867,2.220446049250313e-16,
203,Subaru,WRX,Sedan,32244.17248515012,0.08920000933372489,3.420285873011533e-06,0.24318969313511574,31588.296599081663,7.836004170088199e-06,1.3038173184522217e-05,0.6515803158838516,-3.837532438999621
204,BMW,320i,Sedan,33843.39950357971,0.5093990791349592,12563.39294382505,0.6769703328691999,105000.00009974504,0.0005492360106958356,18883.225128313043,0.008142753706937289,
205,INFINITI,QX50,Sport Utility,45095.07308591455,0.2154313343669755,7.377970141164869e-17,0.912929094631894,37920.45156949003,2.6059395223502274e-05,5960.354065389211,0.811012602576216,
206,Nissan,Xterra,Sport Utility,44899.69946127076,0.17462132569018424,2204.7389671253886,0.760213566142621,10000.000000348753,0.0015,8762.075862313486,-0.38511906639519,
207,Lexus,ES 300h,Sedan,50823.67960871865,0.15222711977308634,440.4728421237983,0.9259806309142321,31489.23619545977,6.708961965952255e-05,18291.643503278905,0.965203898312001,0.6542813993221985
208,MAZDA,CX-9,,38956.45871263842,0.257737260962961,6261.1298764437415,0.9405153124277382,30836.69826156396,2.1867605723727726e-05,5989.770941018756,0.8187840310194314,0.5993837948253412
209,Lexus,RC 350,Coupe,40618.88536703227,0.46321206728828695,24257.491000830843,0.9078703629103925,26053.863368539736,4.305294851593868e-05,25438.6529458096,0.8381513428706016,
210,Lexus,NX 200t,Sport Utility,65786.91471238849,0.9999999999999997,24216.321420486962,0.26918445765605226,28795.278725290154,3.336884325163517e-06,5.4092491821835804e-05,0.2652672991553079,
211,RAM,3500,Truck,44782.46507547461,0.05000000000000001,7084.693995944304,0.24124204783249414,19185.794487341136,4.5995891026322206e-05,36331.7441444028,0.44824005256693666,
212,Volvo,XC60,Sport Utility,50908.18388520622,0.22186016078827112,1766.2882183227944,0.8552627619057709,48309.34282448509,1.7652412600316414e-05,2676.4067606363374,0.97097150160068,0.8113369610404368
213,Mercedes-Benz,C 63 AMG,Coupe,79668.82728741823,0.12413015181592998,1.4624740738529082e-08,0.9327675563611655,61399.061515718335,2.628485575459993e-05,16867.904988341208,0.9452484256936394,-0.15861491373834324
214,Land Rover,Range Rover Velar,Sport Utility,19628.387558302267,0.9999999999999618,45476.43960199088,0.22398771092998426,22079.944102246667,0.00023559501165149055,49168.40294715978,0.7256669164846996,-0.5160086505679213
215,Mercedes-Benz,E 63 AMG,Sedan,105836.98745445652,0.20014526554492776,10964.107457750648,0.9648522352013833,84844.90999961211,4.2320708240043735e-05,30514.67061070791,0.8794828020123137,0.33654802969315256
216,Toyota,Land Cruiser,Sport Utility,94957.86786787637,0.10303364044398258,8.244918974170765e-11,0.9695024813012745,60686.60809870711,0.0015,26864.385726974375,0.7930926656466806,0.44185774107410425
217,Volkswagen,Touareg,,48126.949793111155,0.15101563222044562,2.0591056817113223e-12,0.5974585686562408,105000.0,0.0015,14625.631570006522,3.3306690738754696e-16,
218,Volvo,S60,Sedan,35905.53681125719,0.205119767950897,3013.242986015925,0.9098459931334849,39242.96408834598,4.9969215504773764e-05,7562.340282726602,0.955072441809164,0.6716216668804621
219,Nissan,350Z,Coupe,14424.178595502035,0.05000000000000001,2936.941307521996,0.009267687404853842,105000.000076189,0.0005635747979475831,10369.845448196444,0.007337761831398892,
220,Lincoln,MKZ,Sedan,33240.40989798154,0.26700032497913506,7659.888936044084,0.6699881135286052,29819.829616393217,3.659078486482646e-05,11189.595826215616,0.9171898011155695,0.5696731511427028
221,Lincoln,MKX,Sport Utility,119448.69430829075,0.5728185294372637,10561.585477397668,0.9245291622886959,35509.76686637486,0.0015,17597.646274160477,0.8713366518019636,
222,Jaguar,XF,Wagon,59751.426010707604,0.17769618606113752,1.687790794576502e-09,0.6602138227360588,49065.75745520688,0.0015,14700.44260706772,0.886755504787057,0.21759764111383428
223,BMW,330i xDrive,Sedan,50810.90263104075,0.1990362344822551,5.476519617673623e-10,0.8638769759824059,26974.993413657285,6.155709266561484e-05,21786.32461732306,0.9005932644097174,0.7327817805937802
224,Subaru,Legacy,Sedan,18602.379444052098,0.3496275585102486,9699.030868914037,0.5827637306945066,24287.97271062764,8.482490379552047e-06,3.9623385470052494e-10,0.8782879625164123,
225,Hyundai,Veloster,Hatchback,17056.228741785708,0.08447031308576522,2.485048591375164e-11,0.5895670209914385,15209.139847832263,1.1989279434634133e-05,2647.18251728196,0.8735353659029076,
226,Buick,LaCrosse,Sedan,46746.78865736827,0.21758538863788654,2760.434011329223,0.7859145447690774,104999.99995831274,0.0022366787097067337,12347.823208138734,1.4363499278857716e-10,
227,Scion,tC,Coupe,101250.9590160452,0.5670467081350763,5946.923216682599,0.79262732744354,14114.438783408974,2.085711376114893e-05,4911.16472673194,0.784827286374417,
228,Buick,Encore,,10000.000000000002,0.40465030654050943,11590.42099097524,0.5722577746223919,10000.000000001079,0.002985,14420.644924133101,0.08781633891547636,-1.2894485014061363
229,Acura,TLX,Sedan,34947.84740571247,0.12527490882465983,1.4337537017206753e-09,0.8723756677252518,19262.060494223075,6.063393434477161e-05,17421.62276822463,0.8145811938216645,-0.15569261494221664
230,Chevrolet,Express 3500,Van,30679.82659475618,0.06653683365515077,1.3457804476526116e-09,0.46574171234583583,19345.40866257286,4.064534519244542e-05,15630.250540827146,0.745610576295918,
231,Ford,E-150 and Econoline 150,Van,199999.99999972328,0.5539771715369236,10448.410510731645,0.3741951038139616,105000.0,0.0015,13312.466667027502,1.1102230246251565e-16,
232,Chrysler,PT Cruiser,Wagon,10000.000000000007,0.9999999999999999,4033.390860559796,-2.8581499767810215e-05,105000.0,0.0015,4028.1875006889572,2.220446049250313e-16,
233,Scion,xB,Wagon,21150.21203055369,0.11407998315737904,2.8858600894735843e-13,0.8379951399618427,105000.0,0.0015,7441.500001123813,0.0,
234,Subaru,Crosstrek,Sport Utility,27651.11927016166,0.08890742276942677,3.8690003517055215e-06,0.382566737991177,16054.43024659,1.3377661426436944e-05,11386.652285209302,0.596787691992418,
235,BMW,328i xDrive,Sedan,39365.6716401922,0.14210662851571856,8.036192562333489e-15,0.889046926783431,105000.0,0.001126751565763361,16833.312499973934,3.5172285084428268e-09,
236,Toyota,Prius C,Hatchback,22153.28024641645,0.11034971785606033,1.3699667036046473e-15,0.7904117289056618,105000.0,0.0014595535093241538,12039.42988066046,2.0523244215198133e-09,
237,Cadillac,XTS,Sedan,14738.196398120574,0.9999999999999999,20557.094283502636,0.0030633964220777576,23968.540899572494,0.0029850000000000007,25058.93449246094,0.8811640907964925,
238,BMW,128i,Convertible,199999.99999999997,0.5029975591330678,8318.844492989365,0.5380833385203594,105000.0,0.0015,11047.625,0.0,
239,BMW,430i,Coupe,47225.28693595977,0.2333999105319257,966.9429648338353,0.8304052780982891,25271.50000635894,7.761843620578777e-05,23282.01710066248,0.8901683079249838,0.8039762890299329
240,Kia,Sportage,Sport Utility,25505.356461045405,0.12956526369531046,839.4078350859364,0.7778501541080854,22581.80788708433,1.4743668221302628e-05,3756.60574356916,0.9014034063731816,0.07752531587171085
241,INFINITI,Q60,Coupe,50219.17671554483,0.15987045127430177,8.643619538650435e-13,0.7135875689274483,25525.861257621167,5.276022080870444e-05,20096.74411662399,0.9080470761617523,
242,Mitsubishi,Eclipse Cross,Sport Utility,24650.03452286523,0.06967966152704946,4.55112721051143e-08,0.29466280300414993,10000.000000010541,0.0001337716401772962,12909.324705820198,0.36227874749173905,-6.613952721020878
